,Seed,Technique,Feature,Percentage,R2,RMSE
202,17,Average3v,Temp,10,-2.591537436624769e-05,0.848115775226342
203,17,Average3v,UR,10,-0.013219464074569753,0.9833594921524331
204,18,Average3v,Pres,10,-0.012752202942048152,1.0013248205120573
205,18,Average3v,Temp,10,-0.023879156869627494,0.8918189180380258
206,18,Average3v,UR,10,0.000708086353847226,0.9564016664621607
207,19,Average3v,Pres,10,-0.029190015845984574,0.9717491433025269
208,19,Average3v,Temp,10,-0.021105351501894853,0.8916836167148227
209,19,Average3v,UR,10,-0.00854882599656781,0.9455923882851015
210,20,Average3v,Pres,10,0.013109829010376273,0.9755867805352418
211,20,Average3v,Temp,10,-0.021690127471399867,0.8785974269822026
212,20,Average3v,UR,10,-0.004078121317948824,0.9573248888302373
213,21,Average3v,Pres,10,-0.011065130088375064,1.0018380878273128
214,21,Average3v,Temp,10,0.01259488151122834,0.8770142438218879
215,21,Average3v,UR,10,-0.009121736469129837,0.940234022617426
216,22,Average3v,Pres,10,-0.015262397888922141,0.9755875943756053
217,22,Average3v,Temp,10,-0.023617326977260822,0.9107042515110523
218,22,Average3v,UR,10,-0.00923077047203269,0.9629540286056187
219,23,Average3v,Pres,10,-0.003636684855964356,0.9413568908873238
220,23,Average3v,Temp,10,-0.015929837761690324,0.8679201000777813
221,23,Average3v,UR,10,-0.0006069479120933696,0.9521335280371772
222,24,Average3v,Pres,10,-0.007390602544533609,1.007746346661922
223,24,Average3v,Temp,10,0.053785419667945034,0.9020997105858221
224,24,Average3v,UR,10,-0.00923077047203269,0.9629540286056187
225,25,Average3v,Pres,10,-0.015262397888922141,0.9755875943756053
226,25,Average3v,Temp,10,-0.034802507242234215,0.871789826947329
227,25,Average3v,UR,10,0.006476294540074701,0.9283937470511822
228,26,Average3v,Pres,10,-0.012209069417621787,1.0108774873891455
229,26,Average3v,Temp,10,-0.034802507242234215,0.871789826947329
230,26,Average3v,UR,10,6.669517396973301e-05,0.9402045474650165
231,27,Average3v,Pres,10,-0.02731775594998287,1.0178024825415826
232,27,Average3v,Temp,10,-0.008104377652494277,0.8911802062075266
233,27,Average3v,UR,10,0.010612676079406524,0.9342794859504313
234,28,Average3v,Pres,10,-0.0254627897670634,0.9874234680931528
235,28,Average3v,Temp,10,0.01833121417419281,0.8618308957109319
236,28,Average3v,UR,10,-0.013219464074569753,0.9833594921524331
237,29,Average3v,Pres,10,-0.030463933650174413,0.9964201462611487
238,29,Average3v,Temp,10,-0.015038324834475869,0.868788715955346
239,29,Average3v,UR,10,-0.00854882599656781,0.9455923882851015
240,30,Average3v,Pres,10,-0.012924478860585786,0.9556680690073752
241,30,Average3v,Temp,10,-0.03557631198691147,0.8832816324827426
242,30,Average3v,UR,10,0.012508648721938909,0.9729294497609562
243,31,Average3v,Pres,10,-0.013649258227907302,0.987051481142102
244,31,Average3v,Temp,10,-0.030787888315774392,0.8666030559597806
245,31,Average3v,UR,10,-0.005767912477145476,0.9278501811652622
246,32,Average3v,Pres,10,0.002744879343688611,0.987504538576065
247,32,Average3v,Temp,10,0.006419647857998423,0.8853305804642478
248,32,Average3v,UR,10,0.00790290136229388,0.9361820878091008
249,33,Average3v,Pres,10,-0.012818847685809098,0.9620448495438841
250,33,Average3v,Temp,10,-0.019627827215891402,0.9050315444180221
251,33,Average3v,UR,10,-0.037440868513265224,0.9709983922464801
