,Seed,Technique,Feature,Percentage,R2,RMSE
403,34,LastValue,Temp,25,0.9408941654253666,0.21523638433417214
404,34,LastValue,UR,25,0.8969819095210008,0.29783104116914266
405,35,LastValue,Pres,25,0.9874385300329476,0.10976088869178224
406,35,LastValue,Temp,25,0.9412621167897778,0.2120486956834447
407,35,LastValue,UR,25,0.8972137127866759,0.3056821998771697
408,36,LastValue,Pres,25,0.9875583414141919,0.10902370783055508
409,36,LastValue,Temp,25,0.9414851158741021,0.21336154849533906
410,36,LastValue,UR,25,0.8950867150518443,0.30555091350849034
411,37,LastValue,Pres,25,0.9875615909544195,0.11142399902704248
412,37,LastValue,Temp,25,0.9405459467768374,0.21516943110198508
413,37,LastValue,UR,25,0.8930847837551639,0.31110350508090595
414,38,LastValue,Pres,25,0.9866359424282688,0.11266914966850776
415,38,LastValue,Temp,25,0.9401733926723341,0.219148886865309
416,38,LastValue,UR,25,0.8934677579394161,0.3104197665420287
417,39,LastValue,Pres,25,0.9867454801144092,0.11041157086930216
418,39,LastValue,Temp,25,0.9418255607273015,0.2118244753768331
419,39,LastValue,UR,25,0.8974925647142671,0.3058843548053672
420,40,LastValue,Pres,25,0.9865317422691587,0.11056774752418555
421,40,LastValue,Temp,25,0.9386673463453656,0.21571834760684439
422,40,LastValue,UR,25,0.8966642337227863,0.3034241540136084
423,41,LastValue,Pres,25,0.9869538695196204,0.11232249148842646
424,41,LastValue,Temp,25,0.9361471774503389,0.2220876216438633
